painting,style,non-representational,representational,geometric,abstract,planar,closed,open,rough,perspective,broken,thin,flat,distorted,linear,ambiguous,pca-20,pca-20-dist,pca-30,pca-30-dist,pca-50,pca-50-dist,pca-70,pca-70-dist,pca-95,pca-95-dist,pca-all,pca-all-dist,likability,turing-score
StyleCAN2/random000514.png,StyleCAN2,-29.142969131469727,28.4892578125,-20.1561336517334,-20.17723846435547,-28.316335678100586,-14.532790184020996,9.333772659301758,15.234564781188965,7.998486042022705,4.128429412841797,-5.685250282287598,-17.010034561157227,3.760166883468628,-14.45171070098877,-26.425975799560547,0.0,0.033438213,0.0,0.42630386,0.0,3.2316532000000002,0.0,15.230444,1.0,37.570312,1.0,44.359474,2.8,0.4
StyleCAN2/lowest_NN_dist000074.png,StyleCAN2,-18.0040340423584,17.535415649414062,-14.358471870422363,-23.693113327026367,-27.156829833984375,-4.210634231567383,14.94460678100586,-5.235772132873535,20.998071670532227,-7.264033794403076,0.6597885489463806,-32.57121276855469,-7.700812816619873,-17.720298767089844,-20.572458267211914,0.0,0.03253344,1.0,0.62986755,0.0,3.992672,0.0,13.906410999999999,1.0,38.329662,1.0,44.049103,1.8,0.0
StyleCAN2/highest_shape_entropy000115.png,StyleCAN2,-8.068548202514648,12.541626930236816,-12.776976585388184,-16.000560760498047,-32.81636047363281,-18.811431884765625,32.80369186401367,16.188676834106445,-10.106226921081543,-2.325044870376587,4.3779826164245605,-15.507225036621094,-4.66478157043457,-20.72604751586914,-11.9707612991333,0.0,0.010343429,0.0,0.26676893,0.0,4.2130833,0.0,14.214945000000002,0.0,33.095993,0.0,37.765106,3.2,0.2
StyleCAN2/random000257.png,StyleCAN2,15.955451965332031,-11.965065002441406,6.3467254638671875,21.528202056884766,16.343488693237305,-7.567512035369873,2.054415702819824,21.238481521606445,-31.567222595214844,9.030190467834473,-5.488414287567139,29.23328399658203,9.629426002502441,2.7008867263793945,17.77341651916504,0.0,0.041103456000000003,0.0,0.40401366,0.0,4.8615236,0.0,15.143149,1.0,35.05832,1.0,39.89002,2.8,0.4
StyleCAN2/highest_NN_dist000673.png,StyleCAN2,-34.74704360961914,32.35573959350586,-22.754608154296875,-28.16081428527832,-36.10446548461914,-16.339401245117188,9.779446601867676,15.78510856628418,12.996617317199707,3.711216688156128,1.5102214813232422,-24.046722412109375,-0.006332910619676113,-19.70347023010254,-32.888336181640625,0.0,0.009946217,0.0,0.27114156,0.0,5.182978599999999,1.0,16.835217,1.0,41.72448,1.0,45.75627,4.0,0.8
StyleCAN2/highest_NN_dist000259.png,StyleCAN2,14.380683898925781,-11.503225326538086,3.611609697341919,13.947418212890625,8.883692741394043,-13.132428169250488,15.401325225830078,18.97262191772461,-20.564794540405273,4.065251350402832,-7.76405143737793,15.121440887451172,4.1970438957214355,-3.8694610595703125,13.486875534057617,0.0,0.02191852,0.0,0.13034335,0.0,3.2221184,0.0,10.231022,0.0,21.112095,0.0,23.794211999999998,3.8,1.0
StyleCAN2/highest_shape_entropy000936.png,StyleCAN2,-11.415958404541016,12.985392570495605,-9.097051620483398,-0.11798754334449768,-8.049812316894531,-12.422646522521973,7.9207940101623535,28.36774444580078,-16.054880142211914,9.710899353027344,-1.3495696783065796,16.78508186340332,17.95016098022461,3.5108699798583984,-6.032787799835205,0.0,0.019938475,0.0,0.17777115,0.0,3.9405882000000005,0.0,15.048644,1.0,37.84275,1.0,42.014862,3.8,0.6
StyleCAN2/highest_shape_entropy000817.png,StyleCAN2,-1.5808802843093872,5.064988136291504,-6.157179355621338,1.2285124063491821,-3.039344549179077,-15.858081817626953,12.444284439086914,23.3632869720459,-16.79901695251465,7.597118377685547,-0.6961567401885986,18.32612419128418,11.879547119140625,-1.837784767150879,-2.1765432357788086,0.0,0.018018086000000003,0.0,0.18830377,0.0,4.117235,0.0,11.408215,0.0,25.08021,0.0,28.447471999999998,3.0,0.4
StyleCAN2/lowest_NN_dist000037.png,StyleCAN2,-15.611555099487305,13.844528198242188,-14.05147647857666,-20.690227508544922,-28.730920791625977,-20.22019386291504,30.54905128479004,11.678033828735352,10.29555606842041,-3.2086780071258545,1.7309116125106812,-24.67112922668457,-9.341708183288574,-15.469489097595215,-20.593830108642578,1.0,0.055549387,0.0,0.35100007,0.0,3.3096742999999993,0.0,12.694639,0.0,31.741471999999998,0.0,36.700714000000005,3.2,0.8
StyleCAN2/highest_shape_entropy000197.png,StyleCAN2,7.888058185577393,-5.669130802154541,2.714970350265503,15.533679008483887,11.770090103149414,-10.333161354064941,5.650798797607422,25.903289794921875,-28.088621139526367,9.330324172973633,-2.709333896636963,26.885896682739258,11.704407691955566,1.4648866653442383,13.185482025146484,0.0,0.022629201,0.0,0.18843429,0.0,3.2918093,0.0,12.324176,1.0,39.53714,1.0,47.33088,3.0,0.6
StyleCAN2/highest_shape_entropy000645.png,StyleCAN2,6.524819374084473,-5.951840400695801,0.7602916955947876,-0.0833689272403717,2.131847858428955,-0.3853931725025177,8.603126525878906,-0.43342211842536926,-3.4831995964050293,-4.76570463180542,-0.21534930169582367,-1.675941824913025,-4.522002696990967,-3.6698694229125977,3.875016212463379,0.0,0.016037539,0.0,0.28824437,0.0,2.0179734000000003,0.0,7.568656,0.0,23.840495999999998,0.0,28.68161,2.4,0.4
StyleCAN2/highest_NN_dist000084.png,StyleCAN2,0.07600434124469757,-1.1269996166229248,-4.55090856552124,0.9539398550987244,-2.324143886566162,-11.544482231140137,15.986956596374512,13.335097312927246,-3.025135040283203,2.1541330814361572,-5.868777275085449,-8.346083641052246,5.002068519592285,-11.451241493225098,3.8291075229644775,1.0,0.08602182,0.0,0.46673134,0.0,5.920374,0.0,15.092331,0.0,30.677958,0.0,35.440284999999996,2.6,0.4
StyleCAN2/random000079.png,StyleCAN2,-16.59682846069336,13.985432624816895,-13.73556137084961,-25.57654571533203,-33.03487014770508,-8.694507598876953,20.143651962280273,-6.211270809173584,21.857240676879883,-8.811190605163574,-2.197463035583496,-41.1663818359375,-14.253754615783691,-22.335491180419922,-21.939071655273438,0.0,0.019819712,0.0,0.29325575,0.0,3.965676,0.0,12.134245,0.0,29.811135999999998,0.0,33.371323,2.4,0.6
StyleCAN2/random000351.png,StyleCAN2,-1.2824070453643799,1.777341604232788,-4.502279758453369,-0.899599552154541,-8.080538749694824,-9.701214790344238,11.384063720703125,8.280006408691406,-3.0624611377716064,1.3068392276763916,-6.850944995880127,-6.128162860870361,-2.154287338256836,-9.866424560546875,-1.9046647548675537,0.0,0.02589164,0.0,0.36447870000000004,0.0,3.9412644,0.0,12.413668,1.0,33.695724,1.0,39.383854,2.4,0.4
StyleCAN2/highest_NN_dist000638.png,StyleCAN2,-22.822952270507812,22.42620277404785,-18.141895294189453,-27.238759994506836,-29.388391494750977,-5.800805568695068,12.889720916748047,1.1941860914230347,18.496145248413086,-8.274609565734863,5.5691022872924805,-26.161502838134766,-5.068777561187744,-14.996880531311035,-26.566137313842773,0.0,0.026007835,0.0,0.31966686,0.0,3.3230996,0.0,14.418382999999999,1.0,34.066505,1.0,38.16532,3.4,1.0
StyleCAN2/highest_NN_dist000786.png,StyleCAN2,-2.9778285026550293,3.408257484436035,-2.194904088973999,-4.848266124725342,-6.256184101104736,-4.292294025421143,10.790319442749023,7.635174751281738,-5.733526229858398,-0.36655813455581665,5.190527439117432,-0.6585488319396973,-0.9531370997428894,-3.977325916290283,-2.305217981338501,0.0,0.03124507,0.0,0.29700276,0.0,4.092697,0.0,10.140578999999999,0.0,31.890207,1.0,37.93866,2.6,0.2
StyleCAN2/highest_shape_entropy000964.png,StyleCAN2,3.964540481567383,-1.0398573875427246,-0.1737954169511795,-0.26074454188346863,-7.2015485763549805,-5.542237281799316,11.309869766235352,7.359516143798828,-13.601658821105957,-5.0861639976501465,2.00354266166687,5.943129539489746,0.7752529978752136,-1.8537172079086304,0.7893481850624084,1.0,0.058551467999999995,0.0,0.38923943,0.0,4.8462467,0.0,13.875151999999998,0.0,31.483477,0.0,35.048126,2.8,0.8
StyleCAN2/highest_shape_entropy000690.png,StyleCAN2,-7.5840935707092285,8.198691368103027,-7.112253665924072,-4.970451831817627,-10.216375350952148,-3.99928879737854,3.829491138458252,5.755393028259277,0.34641170501708984,4.870525360107422,-3.8878908157348633,-7.280020713806152,3.3918120861053467,-7.869680881500244,-6.3383941650390625,0.0,0.020991597,0.0,0.19212377,1.0,6.120999299999999,1.0,16.792694,1.0,33.685287,1.0,38.8553,2.6,0.4
StyleCAN2/random000874.png,StyleCAN2,36.70893478393555,-27.60982322692871,13.205082893371582,48.24656677246094,35.42778015136719,-14.843481063842773,9.180192947387695,39.802330017089844,-58.38125991821289,17.370515823364258,-16.49591636657715,54.48388671875,20.382160186767578,2.4034249782562256,43.507972717285156,0.0,0.03290323,0.0,0.24677783,0.0,4.2261534,0.0,14.580809,1.0,38.233177000000005,1.0,44.4354,4.0,0.4
StyleCAN2/random000553.png,StyleCAN2,-8.75114631652832,10.78638744354248,-8.055968284606934,-5.949735164642334,-3.6832544803619385,-1.1875278949737549,-1.9170550107955933,8.35472297668457,-1.7836354970932007,2.531745433807373,0.7683786153793335,4.412799835205078,5.484461307525635,-2.0686581134796143,-7.925462245941162,0.0,0.045650965999999994,1.0,0.5728135999999999,1.0,6.2978334,0.0,14.8370075,0.0,27.4977,0.0,30.77998,3.6,1.0
StyleCAN2/highest_NN_dist000690.png,StyleCAN2,-11.996694564819336,11.381213188171387,-8.565460205078125,-10.42221450805664,-12.758342742919922,-2.766894578933716,2.4583992958068848,2.2483017444610596,6.3622589111328125,1.4039803743362427,-2.1447644233703613,-13.434677124023438,1.5051370859146118,-8.192292213439941,-11.32598876953125,0.0,0.020991597,0.0,0.19212377,1.0,6.120999299999999,1.0,16.792694,1.0,33.685287,1.0,38.8553,3.8,0.4
StyleCAN2/random000242.png,StyleCAN2,9.27975845336914,-6.2640180587768555,3.040729284286499,13.293440818786621,6.145272731781006,-12.545886039733887,12.892427444458008,24.301496505737305,-25.468782424926758,6.473090171813965,-2.461895227432251,21.553701400756836,5.078871250152588,-1.4003382921218872,11.752204895019531,0.0,0.014366903,0.0,0.21450740000000001,0.0,4.3965874000000005,0.0,13.327148000000001,0.0,31.737387,0.0,37.107353,3.6,0.8
StyleCAN2/random000773.png,StyleCAN2,-15.326629638671875,13.508872985839844,-14.109074592590332,-26.3199462890625,-30.93474006652832,-1.3339052200317383,15.702569961547852,-15.681363105773926,28.893064498901367,-10.34776496887207,-5.13301420211792,-47.095069885253906,-13.346604347229004,-22.838071823120117,-20.62067413330078,0.0,0.02414851,1.0,0.64010996,0.0,5.655349,0.0,14.296759,1.0,33.651695000000004,0.0,37.74801,3.8,0.6
StyleCAN2/highest_shape_entropy000834.png,StyleCAN2,-4.79554557800293,6.418885707855225,-5.900956153869629,-2.1786210536956787,-2.892930507659912,-5.207057952880859,5.086421489715576,10.08149242401123,-5.956918239593506,3.9628796577453613,1.1550647020339966,5.554579734802246,7.119783878326416,-2.411954641342163,-2.827380895614624,0.0,0.025484027000000003,0.0,0.22609296,0.0,4.004636,0.0,14.689514,1.0,36.32634,1.0,41.696976,2.2,0.0
StyleCAN2/highest_NN_dist000350.png,StyleCAN2,-17.550453186035156,15.208128929138184,-11.403773307800293,-24.05893325805664,-24.921920776367188,0.9832557439804077,9.148959159851074,-10.174104690551758,24.331987380981445,-7.21785831451416,-0.481076180934906,-39.13426971435547,-4.703000068664551,-15.775456428527832,-19.053672790527344,0.0,0.031616822,0.0,0.27917257,0.0,3.9411525999999997,1.0,16.015048999999998,1.0,44.671935999999995,1.0,53.05594,3.6,0.6
StyleCAN2/random000297.png,StyleCAN2,10.87557601928711,-8.433324813842773,2.526315212249756,5.313831806182861,2.413015842437744,-5.699984550476074,12.66655158996582,7.489311218261719,-13.578317642211914,-1.5044389963150024,0.2441280037164688,9.588739395141602,-1.1517953872680664,-1.6728259325027466,7.761446952819824,0.0,0.010795668999999999,0.0,0.08340706,0.0,2.2933886,0.0,9.626084,0.0,26.640356,0.0,30.30687,2.0,0.4
StyleCAN2/highest_shape_entropy000820.png,StyleCAN2,0.6667701005935669,0.8441032767295837,-2.312227964401245,-9.346379280090332,-5.2926106452941895,0.8304702043533325,7.396685600280762,-3.767944097518921,2.7473669052124023,-10.30727481842041,2.7695531845092773,-6.075220108032227,-6.33455753326416,-4.243967533111572,-4.899691104888916,0.0,0.032822143,0.0,0.26032305,0.0,4.9720716,0.0,12.948642999999999,0.0,28.922812,0.0,35.109203,2.8,0.6
StyleCAN2/random000047.png,StyleCAN2,-6.098458290100098,7.073408603668213,-5.3416218757629395,1.554863452911377,-1.5716203451156616,-9.303742408752441,2.690843105316162,19.44997215270996,-12.597567558288574,9.726546287536621,-2.8817338943481445,10.440104484558105,9.101490020751953,-2.1495068073272705,-1.2227509021759033,0.0,0.033001214,0.0,0.28287792,0.0,4.8489785,0.0,12.944475,0.0,26.582496999999996,0.0,29.527084000000002,3.2,0.6
StyleCAN2/highest_shape_entropy000611.png,StyleCAN2,-18.4489803314209,17.043596267700195,-13.553075790405273,-21.617271423339844,-19.8326358795166,-4.67472505569458,5.499655723571777,1.7034552097320557,13.819967269897461,-2.090008020401001,3.555548667907715,-22.06726837158203,-2.824643850326538,-9.516343116760254,-19.279869079589844,0.0,0.013894793999999999,0.0,0.19713478,0.0,5.5250683,0.0,15.439854,1.0,39.177284,1.0,44.388515000000005,2.6,0.4
StyleCAN2/highest_NN_dist000467.png,StyleCAN2,-12.0029878616333,11.762669563293457,-11.533371925354004,-18.224773406982422,-25.972002029418945,-4.877807140350342,13.569803237915039,-5.018074035644531,13.83985424041748,-6.270461082458496,-1.5932188034057617,-29.6818904876709,-7.469937324523926,-17.14641571044922,-15.86100959777832,1.0,0.09432013,1.0,0.56156635,0.0,4.581550599999999,1.0,15.758664999999999,1.0,34.39305,1.0,38.723778,3.4,0.4
StyleCAN2/highest_shape_entropy000081.png,StyleCAN2,12.581258773803711,-4.611886024475098,1.0659518241882324,12.374824523925781,9.935592651367188,-8.149003028869629,4.434821605682373,24.352489471435547,-28.813528060913086,6.402313709259033,-4.973445415496826,24.388368606567383,10.066407203674316,-5.803587436676025,11.329700469970703,1.0,0.060043294000000004,0.0,0.21639585,0.0,5.340314,1.0,16.030727,1.0,36.936478,1.0,43.177513,4.0,0.6
StyleCAN2/lowest_NN_dist000438.png,StyleCAN2,4.269802093505859,-3.1404976844787598,0.683341383934021,3.742551565170288,-6.181840419769287,-20.367177963256836,26.052854537963867,23.453824996948242,-14.37717342376709,0.4081956744194031,0.08178195357322693,6.874170780181885,-4.298768997192383,-7.114125728607178,4.743300437927246,1.0,0.083353445,0.0,0.3558392,0.0,2.9170783,0.0,8.474373,0.0,26.585746999999998,0.0,31.55542,3.2,0.8
